Popularity,Duration,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Category
49,235.493,0.518,0.899,0,-6.467,1,0.0974,0.0509,0.000141,0.795,0.704,140.043,4,Favoritas
56,168.226,0.592,0.544,2,-6.293,0,0.0244,0.0214,0.000394,0.334,0.181,107.051,4,Favoritas
46,201.973,0.332,0.928,2,-4.888,1,0.0477,0.000688,0.00148,0.714,0.696,208.931,4,Favoritas
54,158.807,0.596,0.743,6,-4.149,1,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,4,Favoritas
0,175.682,0.654,0.798,6,-5.917,0,0.115,0.413,0.00275,0.209,0.514,99.887,4,Favoritas
71,155.706,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,4,Favoritas
53,197.533,0.836,0.311,0,-14.093,0,0.0568,0.553,0.00388,0.0999,0.963,113.101,4,Favoritas
20,153.901,0.65,0.745,1,-4.584,1,0.0304,0.102,0.276,0.205,0.561,100.009,4,Favoritas
59,207.856,0.695,0.615,11,-6.195,0,0.288,0.423,0.0,0.269,0.747,83.917,5,Favoritas
28,105.438,0.833,0.487,0,-12.12,0,0.177,0.423,8.96e-06,0.105,0.976,159.856,4,Favoritas
46,255.045,0.665,0.489,7,-8.572,1,0.0285,0.7,0.0489,0.683,0.577,117.292,4,Favoritas
32,257.959,0.785,0.851,7,-6.125,0,0.0476,0.218,0.000543,0.00776,0.874,99.985,4,Favoritas
51,189.453,0.474,0.955,0,-5.414,1,0.0872,0.0488,5.83e-05,0.113,0.585,168.262,4,Favoritas
48,203.893,0.691,0.786,7,-9.057,1,0.0497,0.171,5.61e-05,0.0632,0.88,105.026,4,Favoritas
55,145.213,0.55,0.952,2,-3.638,1,0.075,0.00103,0.0,0.257,0.538,111.066,4,Favoritas
69,173.173,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,4,Favoritas
67,206.051,0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,4,Favoritas
85,147.062,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,4,Favoritas
47,175.965,0.577,0.764,0,-5.725,1,0.121,0.0135,3.25e-06,0.447,0.409,145.03,4,Favoritas
80,155.933,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,4,Favoritas
60,166.64,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,4,Favoritas
67,166.573,0.445,0.87,2,-4.898,1,0.116,0.000244,7.35e-06,0.096,0.625,159.867,4,Favoritas
43,194.999,0.532,0.836,4,-3.989,1,0.0744,0.0028,0.0,0.277,0.947,164.839,4,Favoritas
81,161.92,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4,Favoritas
66,235.218,0.775,0.818,7,-8.687,1,0.164,0.0518,0.0,0.114,0.826,97.06,3,Favoritas
65,260.079,0.906,0.731,6,-7.021,0,0.0977,0.426,4.55e-06,0.0853,0.794,106.995,4,Favoritas
27,292.213,0.364,0.794,9,-4.274,0,0.068,0.205,0.73,0.0822,0.528,146.773,4,Favoritas
27,172.626,0.326,0.824,7,-10.685,1,0.0749,0.0904,0.0,0.225,0.38,134.376,4,Favoritas
0,213.28,0.576,0.852,0,-3.808,1,0.0529,0.042,2.57e-06,0.434,0.747,145.529,4,Favoritas
62,203.796,0.61,0.898,9,-3.736,1,0.0457,0.00304,0.0,0.293,0.536,74.983,4,Favoritas
66,263.942,0.505,0.688,11,-5.556,1,0.0333,0.0264,0.000534,0.107,0.308,159.913,4,Favoritas
0,209.8,0.667,0.577,11,-12.729,1,0.163,0.228,3.94e-05,0.0566,0.923,111.802,4,Favoritas
56,176.866,0.269,0.967,6,-2.744,1,0.096,0.000845,0.0,0.0541,0.598,162.812,4,Favoritas
69,249.226,0.358,0.921,6,-2.467,0,0.0695,0.171,7.64e-06,0.358,0.476,139.256,4,Favoritas
76,261.413,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,Favoritas
78,254.293,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,4,Favoritas
50,171.852,0.584,0.623,2,-9.8,0,0.0776,0.361,1.39e-06,0.076,0.966,119.433,4,Favoritas
10,215.181,0.611,0.893,1,-5.591,0,0.06,0.0697,1.29e-06,0.231,0.804,103.475,4,Favoritas
57,208.893,0.554,0.9,4,-3.654,0,0.0366,0.00382,8.26e-06,0.133,0.569,140.023,4,Favoritas
47,198.946,0.681,0.756,0,-6.065,1,0.141,0.149,0.0176,0.102,0.676,144.878,4,Favoritas
43,228.253,0.496,0.808,9,-5.199,0,0.0626,0.163,0.857,0.107,0.357,151.93,4,Favoritas
56,190.333,0.495,0.781,4,-5.887,1,0.0416,0.00129,0.0591,0.113,0.464,118.076,4,Favoritas
55,207.48,0.442,0.473,9,-8.63,0,0.0394,0.616,1.17e-06,0.0693,0.547,172.879,3,Favoritas
47,216.818,0.622,0.33,4,-10.194,1,0.032,0.842,0.0,0.122,0.511,84.231,4,Favoritas
0,213.993,0.63,0.106,4,-22.447,1,0.0535,0.916,5.76e-06,0.108,0.181,110.05,4,Favoritas
29,337.949,0.395,0.911,4,-5.558,0,0.0329,0.0164,7.08e-06,0.794,0.387,154.051,4,Favoritas
51,238.333,0.621,0.786,7,-5.838,1,0.0398,0.0819,0.0694,0.107,0.815,158.94,4,Favoritas
59,217.128,0.595,0.825,9,-4.83,1,0.0455,0.000509,0.81,0.114,0.474,123.011,4,Favoritas
54,255.4,0.584,0.787,0,-6.699,1,0.0281,0.0452,0.0,0.277,0.568,150.078,4,Favoritas
69,244.706,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.01e-06,0.0415,0.835,158.861,4,Favoritas
62,237.053,0.863,0.673,4,-6.576,0,0.1,0.258,0.00271,0.0745,0.821,115.952,4,Favoritas
73,141.394,0.484,0.75,1,-4.176,1,0.0685,0.697,0.862,0.105,0.467,159.992,4,Favoritas
44,314.426,0.433,0.778,7,-5.045,1,0.0502,0.00407,0.00116,0.89,0.387,81.991,4,Favoritas
57,252.162,0.673,0.441,1,-9.065,0,0.0268,0.00991,6.69e-06,0.109,0.429,115.042,4,Favoritas
36,331.913,0.627,0.442,9,-10.26,1,0.0263,0.368,7.89e-05,0.106,0.353,103.975,4,Favoritas
62,260.466,0.342,0.875,0,-3.164,1,0.0792,0.0827,0.0,0.129,0.259,185.948,4,Favoritas
50,247.373,0.505,0.949,0,-4.862,1,0.0504,0.000545,0.848,0.298,0.355,160.019,4,Favoritas
71,279.44,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4,Favoritas
85,215.626,0.679,0.825,0,-5.487,1,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4,Favoritas
83,222.706,0.541,0.959,0,-2.947,0,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,4,Favoritas
56,207.2,0.582,0.592,0,-6.436,0,0.038,0.0411,0.0,0.14,0.331,107.934,4,Favoritas
0,194.165,0.654,0.305,2,-15.219,1,0.0918,0.685,7.59e-06,0.133,0.35,149.873,4,Favoritas
39,184.025,0.567,0.431,5,-6.507,0,0.0338,0.829,0.0,0.177,0.735,98.786,4,Favoritas
57,176.306,0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,1,Favoritas
72,189.226,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4,Favoritas
63,329.666,0.56,0.32,8,-14.34,1,0.0313,0.505,0.472,0.11,0.107,82.511,4,Favoritas
64,210.133,0.488,0.624,9,-8.357,1,0.0329,0.0263,0.00223,0.122,0.308,116.723,4,Favoritas
70,183.093,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,4,Favoritas
66,237.48,0.398,0.768,11,-4.624,0,0.0392,0.469,2.02e-05,0.106,0.235,108.685,5,Favoritas
73,250.533,0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995,4,Favoritas
59,251.44,0.505,0.644,7,-4.876,0,0.144,0.845,0.0,0.0662,0.57,112.88,4,Favoritas
43,288.026,0.739,0.538,7,-8.577,1,0.113,0.782,0.0,0.0761,0.638,143.803,4,Favoritas
50,204.09,0.76,0.527,9,-7.946,0,0.0579,0.552,4.32e-06,0.1,0.7,132.096,4,Favoritas
41,423.68,0.459,0.889,1,-3.245,1,0.0486,0.451,0.112,0.306,0.454,115.669,4,Favoritas
27,139.306,0.527,0.415,0,-8.065,1,0.0347,0.789,9.07e-05,0.152,0.251,93.326,4,Favoritas
55,316.0,0.719,0.547,10,-13.19,1,0.0362,0.0679,2.93e-06,0.229,0.554,121.724,4,Favoritas
77,209.259,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,Favoritas
21,210.906,0.776,0.834,7,-5.019,1,0.0965,0.351,3.25e-06,0.275,0.768,93.957,4,Favoritas
27,163.133,0.682,0.471,0,-9.182,1,0.0302,0.768,0.0,0.0908,0.421,79.907,4,Favoritas
70,276.72,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,4,Favoritas
67,245.173,0.517,0.492,5,-8.05,1,0.0272,0.0275,3.19e-05,0.0873,0.455,138.585,4,Favoritas
22,247.88,0.591,0.657,6,-9.424,1,0.0449,0.644,4.77e-06,0.162,0.838,159.81,4,Favoritas
42,114.946,0.523,0.482,1,-6.862,1,0.0447,0.703,0.0,0.179,0.785,146.057,4,Favoritas
69,138.266,0.53,0.63,2,-8.041,0,0.0516,0.757,0.00381,0.103,0.766,111.183,4,Favoritas
74,257.186,0.694,0.495,9,-14.222,1,0.0329,0.0137,0.00351,0.0644,0.799,103.375,4,Favoritas
28,235.234,0.634,0.364,9,-8.241,1,0.114,0.882,0.0,0.148,0.557,93.431,4,Favoritas
0,189.928,0.564,0.729,5,-5.773,1,0.0592,0.652,0.0,0.205,0.679,171.906,4,Favoritas
38,154.303,0.836,0.808,4,-5.944,1,0.172,0.546,0.000427,0.0613,0.656,102.004,4,Favoritas
40,159.715,0.59,0.603,2,-7.184,1,0.0543,0.713,2.73e-06,0.105,0.402,89.848,4,Favoritas
40,187.083,0.146,0.988,0,-0.804,0,0.296,9.39e-05,1.33e-06,0.142,0.254,78.12,5,Favoritas
72,263.44,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4,Favoritas
11,152.093,0.476,0.49,7,-6.03,0,0.0323,0.844,0.0188,0.356,0.506,100.255,3,Favoritas
0,263.826,0.866,0.606,7,-4.762,1,0.04,0.00381,6.5e-06,0.0861,0.838,119.991,4,Favoritas
41,258.853,0.744,0.633,1,-10.861,1,0.0426,0.158,0.00017,0.0234,0.834,108.804,4,Favoritas
63,495.4,0.87,0.657,2,-7.32,1,0.0522,0.149,0.0102,0.053,0.893,110.596,4,Favoritas
80,275.44,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4,Favoritas
78,336.453,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,4,Favoritas
0,258.502,0.818,0.858,1,-4.219,0,0.0398,0.0642,0.256,0.256,0.753,119.605,4,Favoritas
74,168.28,0.704,0.819,9,-2.974,1,0.0626,0.00176,0.0,0.094,0.914,139.921,4,Favoritas
58,124.589,0.801,0.401,0,-8.082,1,0.0491,0.909,0.0,0.158,0.595,126.455,4,Favoritas
54,106.066,0.551,0.686,4,-11.969,1,0.0536,0.348,0.0,0.33,0.982,70.959,4,Favoritas
77,322.133,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,4,Favoritas
78,295.515,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,Favoritas
66,175.493,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,4,Favoritas
13,197.288,0.762,0.568,0,-6.443,1,0.106,0.657,0.0,0.0829,0.841,118.034,4,Favoritas
82,326.49,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4,Favoritas
48,282.733,0.7,0.728,9,-7.18,1,0.199,0.154,0.0,0.873,0.744,96.917,4,Favoritas
70,259.385,0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048,4,Favoritas
74,193.506,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4,Favoritas
76,215.76,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4,Favoritas
56,241.453,0.406,0.916,2,-2.945,1,0.041,0.000181,0.0,0.0864,0.275,139.787,4,Favoritas
66,272.946,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,4,Favoritas
51,215.826,0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985,4,Favoritas
67,221.0,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4,Favoritas
48,276.746,0.547,0.687,6,-8.705,1,0.026,0.00236,0.694,0.123,0.253,139.977,4,Favoritas
39,136.55,0.511,0.917,9,-4.585,1,0.0435,0.000869,5.78e-06,0.0718,0.724,170.072,4,Favoritas
65,202.184,0.802,0.728,8,-6.456,0,0.0533,0.0233,0.0,0.119,0.782,121.92,4,Favoritas
74,186.44,0.634,0.543,1,-13.391,0,0.182,0.525,0.0,0.232,0.468,121.56,4,Favoritas
75,233.733,0.772,0.371,5,-5.743,0,0.0348,0.745,0.0,0.167,0.684,96.574,4,Favoritas
73,208.76,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,Favoritas
53,259.6,0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.854,131.5,4,Favoritas
61,189.4,0.581,0.163,5,-14.686,1,0.0447,0.923,0.0,0.118,0.475,77.748,4,Favoritas
69,137.76,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,4,Favoritas
49,209.142,0.624,0.837,7,-5.284,0,0.0649,0.0639,2.51e-06,0.136,0.891,140.078,4,Favoritas
79,309.053,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,Favoritas
77,234.973,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,4,Favoritas
68,160.886,0.489,0.892,11,-4.757,0,0.0786,0.000369,0.00293,0.411,0.598,137.93,4,Favoritas
84,216.32,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4,Favoritas
82,241.293,0.434,0.422,7,-13.964,0,0.0375,0.134,2.05e-05,0.0861,0.377,123.201,4,Favoritas
14,123.613,0.597,0.732,1,-7.981,1,0.0488,0.331,0.102,0.0874,0.814,148.108,4,Favoritas
54,191.973,0.574,0.734,0,-6.64,1,0.0288,0.000838,3.33e-05,0.183,0.881,149.996,4,Favoritas
35,151.973,0.608,0.497,7,-11.906,1,0.0307,0.226,0.000248,0.108,0.885,113.996,4,Favoritas
48,245.253,0.604,0.725,7,-7.045,1,0.0693,0.0875,5.25e-05,0.0868,0.0622,157.952,4,Favoritas
1,207.28,0.589,0.853,2,-4.72,1,0.056,0.0242,7.63e-06,0.168,0.769,126.472,4,Favoritas
37,213.12,0.787,0.867,7,-5.869,0,0.0635,0.319,0.691,0.098,0.822,102.996,4,Favoritas
79,193.653,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,Favoritas
68,256.493,0.682,0.716,0,-10.911,1,0.0333,0.0182,0.168,0.337,0.963,123.011,4,Favoritas
77,175.493,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,4,Favoritas
58,245.413,0.906,0.564,0,-9.29,1,0.0568,0.000928,0.65,0.108,0.229,122.632,4,Favoritas
62,197.586,0.603,0.837,9,-5.662,0,0.0371,0.0117,0.000322,0.112,0.429,129.435,4,Favoritas
70,218.626,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,4,Favoritas
0,244.666,0.613,0.922,9,-1.993,0,0.0384,0.256,1.05e-06,0.982,0.651,93.578,4,Favoritas
0,251.48,0.637,0.811,7,-11.345,1,0.0583,0.363,0.00451,0.107,0.552,112.053,4,Favoritas
0,317.289,0.797,0.814,11,-7.229,1,0.0382,0.426,3.94e-05,0.581,0.874,149.42,4,Favoritas
65,180.517,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,4,Favoritas
85,235.546,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4,Favoritas
74,215.773,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4,Favoritas
75,220.893,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,4,Favoritas
88,225.28,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,Favoritas
85,216.933,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,4,Favoritas
67,220.16,0.682,0.954,9,-4.951,1,0.0625,0.00723,4e-05,0.052,0.928,115.475,4,Favoritas
77,236.92,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,4,Favoritas
67,215.306,0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,4,Favoritas
46,204.543,0.578,0.801,6,-4.801,0,0.062,0.0227,0.0,0.196,0.396,93.048,4,Favoritas
55,148.266,0.347,0.76,6,-7.264,0,0.0535,0.0057,5.59e-05,0.121,0.581,128.226,3,Favoritas
0,188.706,0.372,0.976,2,-2.911,1,0.107,0.0154,0.0,0.0909,0.464,145.52,4,Favoritas
53,155.986,0.478,0.786,1,-5.019,1,0.131,0.197,2.44e-05,0.326,0.525,84.545,4,Favoritas
45,193.741,0.374,0.879,9,-6.909,1,0.0461,1.88e-06,3.09e-05,0.109,0.618,145.947,4,Favoritas
69,176.386,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,4,Favoritas
50,176.2,0.54,0.84,6,-4.567,0,0.0557,0.000313,1.97e-06,0.159,0.688,140.006,4,Favoritas
44,126.72,0.768,0.58,0,-7.293,1,0.0337,0.345,0.000106,0.067,0.97,117.97,4,Favoritas
11,252.5,0.507,0.292,7,-13.636,1,0.0424,0.806,0.0,0.142,0.538,74.03,4,Favoritas
12,146.0,0.573,0.906,7,-10.841,0,0.0454,0.00811,0.000127,0.732,0.65,104.994,4,Favoritas
55,141.666,0.515,0.408,8,-11.96,1,0.194,0.452,0.0,0.0682,0.915,185.767,4,Favoritas
45,160.893,0.826,0.735,11,-4.33,0,0.0383,0.511,2.23e-05,0.258,0.828,124.056,4,Favoritas
8,162.874,0.826,0.561,11,-11.203,0,0.0423,0.537,0.0,0.143,0.817,123.769,4,Favoritas
10,191.874,0.636,0.296,9,-11.926,0,0.0541,0.86,0.0,0.13,0.53,77.775,4,Favoritas
15,203.25,0.553,0.393,7,-12.625,1,0.0698,0.886,0.0,0.139,0.56,142.36,4,Favoritas
10,254.654,0.467,0.285,0,-15.168,0,0.0364,0.826,0.0,0.265,0.275,150.423,4,Favoritas
10,371.563,0.777,0.473,6,-12.597,0,0.312,0.113,0.0,0.719,0.792,82.693,4,Favoritas
12,302.0,0.432,0.365,7,-12.213,1,0.0336,0.51,0.0,0.112,0.451,136.13,4,Favoritas
19,214.0,0.626,0.472,6,-7.089,1,0.0962,0.824,0.0,0.115,0.593,81.284,4,Favoritas
12,266.21,0.708,0.338,4,-13.109,1,0.0336,0.827,0.0,0.0994,0.516,107.692,4,Favoritas
46,197.373,0.479,0.752,4,-4.99,0,0.0793,0.0016,1.78e-05,0.0599,0.741,175.997,4,Favoritas
35,146.392,0.701,0.869,6,-4.813,0,0.0503,0.0848,0.000778,0.287,0.903,100.066,4,Favoritas
45,122.951,0.484,0.879,2,-4.263,1,0.0579,0.000561,0.438,0.528,0.732,142.05,4,Favoritas
27,192.066,0.596,0.895,9,-5.139,1,0.0321,0.0175,0.00223,0.195,0.808,93.513,4,Favoritas
33,289.66,0.604,0.827,0,-5.759,1,0.0374,0.0144,0.236,0.347,0.618,140.002,4,Favoritas
31,235.013,0.524,0.932,4,-4.26,0,0.0609,0.0142,0.116,0.0644,0.753,145.037,4,Favoritas
41,234.963,0.494,0.928,11,-4.611,0,0.0648,0.00357,0.306,0.0614,0.732,162.029,4,Favoritas
47,273.865,0.555,0.77,4,-5.085,0,0.0288,0.132,0.488,0.197,0.376,104.049,4,Favoritas
16,243.184,0.604,0.394,5,-6.01,1,0.0381,0.204,0.0105,0.137,0.482,124.819,3,Favoritas
38,238.546,0.498,0.976,9,-3.48,1,0.113,0.0102,1.38e-06,0.0136,0.657,91.59,4,Favoritas
71,238.733,0.504,0.96,0,-1.464,1,0.183,0.00417,0.569,0.0613,0.774,96.682,4,Favoritas
63,269.36,0.343,0.983,0,-2.359,0,0.212,0.00107,0.296,0.0708,0.186,124.536,4,Favoritas
0,242.856,0.558,0.582,8,-6.392,0,0.0946,0.693,9.27e-06,0.264,0.383,99.456,3,Favoritas
60,189.6,0.556,0.72,4,-5.132,0,0.0415,0.358,0.0,0.146,0.405,125.324,4,Favoritas
44,306.268,0.789,0.547,0,-8.637,1,0.296,0.46,0.0,0.0774,0.699,93.82,3,Favoritas
51,214.011,0.441,0.267,6,-9.64,0,0.0583,0.921,1.73e-05,0.121,0.324,77.558,1,Favoritas
15,323.706,0.312,0.358,2,-9.16,0,0.0331,0.899,0.00143,0.0701,0.146,77.835,4,Favoritas
82,148.485,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,Favoritas
54,198.849,0.362,0.947,11,-3.617,0,0.239,0.00895,0.0,0.285,0.583,130.005,4,Favoritas
87,242.373,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4,Favoritas
60,279.666,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4,Favoritas
73,178.266,0.403,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.482,4,Favoritas
30,203.472,0.437,0.746,1,-3.537,0,0.0846,0.255,0.0,0.37,0.688,203.835,4,Favoritas
64,259.893,0.558,0.902,7,-4.018,1,0.0464,0.197,0.000148,0.0852,0.572,100.027,4,Favoritas
70,180.64,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,4,Favoritas
77,206.066,0.79,0.593,1,-9.204,0,0.0776,0.0983,0.00202,0.065,0.72,119.958,4,Favoritas
77,272.44,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,4,Favoritas
67,234.226,0.64,0.921,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.104,4,Favoritas
75,322.339,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,Favoritas
32,188.147,0.605,0.705,0,-8.575,1,0.047,0.00869,0.122,0.144,0.275,168.002,4,Favoritas
39,255.733,0.331,0.793,6,-5.196,1,0.148,0.197,2.93e-06,0.164,0.435,97.526,3,Favoritas
68,249.866,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,4,Favoritas
69,192.586,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,4,Favoritas
51,215.173,0.627,0.54,0,-8.225,1,0.0273,0.522,3.58e-06,0.129,0.723,137.599,4,Favoritas
4,159.906,0.719,0.257,0,-14.447,0,0.0435,0.88,2.61e-06,0.257,0.75,103.845,4,Favoritas
56,126.074,0.623,0.931,9,-4.652,1,0.049,0.00504,0.0,0.113,0.963,100.072,4,Favoritas
1,184.026,0.577,0.205,4,-16.741,0,0.0381,0.833,0.00014,0.0935,0.517,91.796,4,Favoritas
5,256.653,0.529,0.496,2,-11.728,0,0.0346,0.832,0.005,0.0996,0.69,83.095,4,Favoritas
56,180.853,0.419,0.971,7,-3.622,1,0.0909,4.63e-05,1.43e-05,0.171,0.677,180.033,4,Favoritas
41,154.96,0.362,0.987,4,-5.028,1,0.167,0.000516,0.0,0.346,0.52,195.063,4,Favoritas
38,203.694,0.396,0.994,8,-3.204,1,0.185,0.00369,1.16e-05,0.368,0.512,197.156,4,Favoritas
30,181.88,0.472,0.994,9,-2.719,1,0.0472,0.000102,0.00332,0.369,0.487,95.983,4,Favoritas
70,262.613,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4,Favoritas
64,174.506,0.637,0.887,7,-5.444,0,0.227,0.707,0.00188,0.326,0.596,157.759,4,Favoritas
33,152.146,0.526,0.921,10,-3.243,0,0.124,0.0236,0.0,0.0274,0.919,150.037,4,Favoritas
64,323.026,0.428,0.556,1,-4.967,1,0.0407,0.659,0.0,0.115,0.162,150.732,4,Favoritas
71,153.96,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,4,Favoritas
79,156.787,0.914,0.622,7,-6.538,1,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,4,Favoritas
67,142.28,0.382,0.354,7,-6.595,1,0.0289,0.858,3.11e-06,0.168,0.435,87.018,4,Favoritas
0,258.2,0.651,0.498,1,-11.313,1,0.0498,0.00243,0.244,0.0679,0.492,124.399,4,Favoritas
37,120.634,0.67,0.863,11,-5.463,0,0.15,0.289,0.0,0.145,0.966,168.326,4,Favoritas
44,223.1,0.499,0.648,1,-4.916,1,0.0335,0.0258,0.0,0.159,0.464,144.749,4,Favoritas
42,182.117,0.69,0.75,10,-6.005,0,0.345,0.111,0.0,0.137,0.595,84.893,4,Favoritas
38,131.24,0.568,0.518,0,-11.409,1,0.0465,0.741,0.0,0.0532,0.791,135.097,3,Favoritas
62,143.693,0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,4,Favoritas
73,149.373,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,4,Favoritas
84,232.106,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,Favoritas
65,218.0,0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,4,Favoritas
65,245.96,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,4,Favoritas
52,244.013,0.502,0.349,2,-9.549,1,0.0547,0.516,0.0,0.133,0.417,149.709,3,Favoritas
81,193.466,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4,Favoritas
67,175.827,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,4,Favoritas
67,137.36,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,4,Favoritas
67,219.668,0.814,0.789,11,-6.29,1,0.0405,0.365,0.000502,0.137,0.842,107.003,4,Favoritas
78,156.943,0.719,0.454,2,-7.384,1,0.0707,0.0138,4.83e-06,0.318,0.224,131.007,4,Favoritas
46,215.261,0.576,0.53,6,-6.888,0,0.0524,0.459,0.000106,0.191,0.714,134.75,4,Favoritas
55,208.68,0.682,0.799,10,-5.227,1,0.0275,0.0445,2.7e-06,0.15,0.661,114.998,4,Favoritas
61,156.774,0.733,0.93,9,-6.483,0,0.0616,0.0437,0.116,0.0406,0.612,123.967,4,Favoritas
